url,normalized_url,path,query,type,source_page,anchor_text,status_code,final_url,is_parameter_url,suspected_duplicate_group,content_type,error
https://biocom.kr/shop_view/456,https://biocom.kr/shop_view/456,/shop_view/456,,category,sitemap,,200,https://biocom.kr/shop_view/456,false,https://biocom.kr/shop_view/456,text/html; charset=utf-8,
https://biocom.kr/shop_view/454,https://biocom.kr/shop_view/454,/shop_view/454,,category,sitemap,,200,https://biocom.kr/shop_view/454,false,https://biocom.kr/shop_view/454,text/html; charset=utf-8,
https://biocom.kr/shop_view/451,https://biocom.kr/shop_view/451,/shop_view/451,,category,sitemap,,200,https://biocom.kr/shop_view/451,false,https://biocom.kr/shop_view/451,text/html; charset=utf-8,
https://biocom.kr/shop_view/452,https://biocom.kr/shop_view/452,/shop_view/452,,category,sitemap,,200,https://biocom.kr/shop_view/452,false,https://biocom.kr/shop_view/452,text/html; charset=utf-8,
https://biocom.kr/shop_view/446,https://biocom.kr/shop_view/446,/shop_view/446,,category,sitemap,,200,https://biocom.kr/shop_view/446,false,https://biocom.kr/shop_view/446,text/html; charset=utf-8,
https://biocom.kr/shop_view/448,https://biocom.kr/shop_view/448,/shop_view/448,,category,sitemap,,200,https://biocom.kr/shop_view/448,false,https://biocom.kr/shop_view/448,text/html; charset=utf-8,
https://biocom.kr/shop_view/447,https://biocom.kr/shop_view/447,/shop_view/447,,category,sitemap,,200,https://biocom.kr/shop_view/447,false,https://biocom.kr/shop_view/447,text/html; charset=utf-8,
https://biocom.kr/shop_view/444,https://biocom.kr/shop_view/444,/shop_view/444,,category,sitemap,,200,https://biocom.kr/shop_view/444,false,https://biocom.kr/shop_view/444,text/html; charset=utf-8,
https://biocom.kr/shop_view/445,https://biocom.kr/shop_view/445,/shop_view/445,,category,sitemap,,200,https://biocom.kr/shop_view/445,false,https://biocom.kr/shop_view/445,text/html; charset=utf-8,
https://biocom.kr/shop_view/22,https://biocom.kr/shop_view/22,/shop_view/22,,category,sitemap,,200,https://biocom.kr/shop_view/22,false,https://biocom.kr/shop_view/22,text/html; charset=utf-8,
