primary_alias_key,row_count,first_date_iso,last_date_iso,channel_bucket_top,product_family_top,suggested_grade_top,landing_paths,ledger_path_candidates,example_management_memo,example_generated_url,existing_mapping_status,existing_selected_campaign_id,existing_selected_campaign_name,existing_confidence,existing_review_reason,next_join_key_recommendation
teamketo_navertv_igg,1,,,naver_or_search_content,igg,C_landing_alias_candidate,/igg_store,/igg_store;/iggstore,팀키토_네이버TV_음과검,https://biocom.kr/igg_store/?idx=85&utm_source=teamketo_navertv_igg&utm_medium=teamketo_navertv_igg&utm_campaign=teamketo_navertv_igg&utm_content=teamketo_navertv_igg,,,,,,landing_path + channel rule
teamketo_navertv_youngdays,1,,,naver_or_search_content,supplements,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,팀키토_네이버TV_영데이즈,https://biocom.kr/shop_view/?idx=300&utm_source=teamketo_navertv_youngdays&utm_medium=teamketo_navertv_youngdays&utm_campaign=teamketo_navertv_youngdays&utm_content=teamketo_navertv_youngdays,,,,,,landing_path + channel rule
teamketo_youtube_community_mineral,1,,,other_utm,mineral,C_landing_alias_candidate,/mineraltest_store,/mineraltest_store;/mineralteststore,팀키토_유튜브_커뮤니티_영중검,https://biocom.kr/mineraltest_store/?idx=6&utm_source=teamketo_youtube_community_mineral&utm_medium=teamketo_youtube_community_mineral&utm_campaign=teamketo_youtube_community_mineral&utm_content=teamketo_youtube_community_mineral,,,,,,landing_path + channel rule
teamketo_youtube_community_youngdays,1,,,other_utm,supplements,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,팀키토_유튜브_커뮤니티_영데이즈,https://biocom.kr/shop_view/?idx=300&utm_source=teamketo_youtube_community_youngdays&utm_medium=teamketo_youtube_community_youngdays&utm_campaign=teamketo_youtube_community_youngdays&utm_content=teamketo_youtube_community_youngdays,,,,,,landing_path + channel rule
teamketo_youtubecommunity_mineral,1,,,other_utm,mineral,C_landing_alias_candidate,/mineraltest_store,/mineraltest_store;/mineralteststore,팀키토_유튜브커뮤니티_영중검,https://biocom.kr/mineraltest_store/?idx=6&utm_source=teamketo_youtubecommunity_mineral&utm_medium=teamketo_youtubecommunity_mineral&utm_campaign=teamketo_youtubecommunity_mineral&utm_content=teamketo_youtubecommunity_mineral,,,,,,landing_path + channel rule
teamketo_youtubecommunity_stress,1,,,other_utm,hormone,C_landing_alias_candidate,/hormon_store,/hormon_store;/hormonstore,팀키토_유튜브커뮤니티_스트레스검사,https://biocom.kr/hormon_store/?idx=219&utm_source=teamketo_youtubecommunity_stress&utm_medium=teamketo_youtubecommunity_stress&utm_campaign=teamketo_youtubecommunity_stress&utm_content=teamketo_youtubecommunity_stress,,,,,,landing_path + channel rule
teamketoblog_biocom_acid,1,,,other_utm,organicacid,C_landing_alias_candidate,/organicacid_store,/organicacid_store;/organicacidstore,팀키토블로그_바이오컴_종대사,https://biocom.kr/organicacid_store/?idx=259&utm_source=teamketoblog_biocom_acid&utm_medium=teamketoblog_biocom_acid&utm_campaign=teamketoblog_biocom_acid&utm_content=teamketoblog_biocom_acid,,,,,,landing_path + channel rule
teamketoblog_biocom_darecare,1,,,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,팀키토블로그_바이오컴_다래케어,https://biocom.kr/HealthFood/?idx=225&utm_source=teamketoblog_biocom_darecare&utm_medium=teamketoblog_biocom_darecare&utm_campaign=teamketoblog_biocom_darecare&utm_content=teamketoblog_biocom_darecare,,,,,,landing_path + channel rule
teamketoblog_biocom_dietsuppement_cleanbalance,1,,,other_utm,unknown,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,팀키토블로그_바이오컴_다이어트영양제_클린밸런스,https://biocom.kr/shop_view/?idx=172&utm_source=teamketoblog_biocom_dietsuppement_cleanbalance&utm_medium=teamketoblog_biocom_dietsuppement_cleanbalance&utm_campaign=teamketoblog_biocom_dietsuppement_cleanbalance&utm_content=teamketoblog_biocom_dietsuppement_cleanbalance,,,,,,landing_path + channel rule
teamketoblog_biocom_dietsuppement_eynzyme,1,,,other_utm,unknown,C_landing_alias_candidate,/all,/all,팀키토블로그_바이오컴_다이어트영양제_엔자임베네핏,https://biocom.kr/all/?idx=31&utm_source=teamketoblog_biocom_dietsuppement_eynzyme&utm_medium=teamketoblog_biocom_dietsuppement_eynzyme&utm_campaign=teamketoblog_biocom_dietsuppement_eynzyme&utm_content=teamketoblog_biocom_dietsuppement_eynzyme,,,,,,landing_path + channel rule
teamketoblog_biocom_dietsuppement_nuro,1,,,other_utm,supplements,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,팀키토블로그_바이오컴_다이어트영양제_뉴로마스터,https://biocom.kr/shop_view/?idx=198&utm_source=teamketoblog_biocom_dietsuppement_nuro&utm_medium=teamketoblog_biocom_dietsuppement_nuro&utm_campaign=teamketoblog_biocom_dietsuppement_nuro&utm_content=teamketoblog_biocom_dietsuppement_nuro,,,,,,landing_path + channel rule
teamketoblog_biocom_igg,1,,,other_utm,igg,C_landing_alias_candidate,/igg_store,/igg_store;/iggstore,팀키토블로그_바이오컴_음과검,https://biocom.kr/igg_store/?idx=85&utm_source=teamketoblog_biocom_igg&utm_medium=teamketoblog_biocom_igg&utm_campaign=teamketoblog_biocom_igg&utm_content=teamketoblog_biocom_igg,,,,,,landing_path + channel rule
teamketoblog_biocom_ltheanine,1,,,other_utm,unknown,C_landing_alias_candidate,/DavinciLab,/DavinciLab,팀키토블로그_바이오컴_엘테아닌,https://biocom.kr/DavinciLab/?idx=84&utm_source=teamketoblog_biocom_ltheanine&utm_medium=teamketoblog_biocom_ltheanine&utm_campaign=teamketoblog_biocom_ltheanine&utm_content=teamketoblog_biocom_ltheanine,,,,,,landing_path + channel rule
teamketoblog_biocom_mineral,1,,,other_utm,mineral,C_landing_alias_candidate,/mineraltest_store,/mineraltest_store;/mineralteststore,팀키토블로그_바이오컴_영중검,https://biocom.kr/mineraltest_store/?idx=6&utm_source=teamketoblog_biocom_mineral&utm_medium=teamketoblog_biocom_mineral&utm_campaign=teamketoblog_biocom_mineral&utm_content=teamketoblog_biocom_mineral,,,,,,landing_path + channel rule
teamketoblog_biocom_sibo_acid,1,,,other_utm,organicacid,C_landing_alias_candidate,/organicacid_store,/organicacid_store;/organicacidstore,,https://biocom.kr/organicacid_store/?idx=259&utm_source=teamketoblog_biocom_sibo_acid&utm_medium=teamketoblog_biocom_sibo_acid&utm_campaign=teamketoblog_biocom_sibo_acid&utm_content=teamketoblog_biocom_sibo_acid,,,,,,landing_path + channel rule
teamketoblog_biocom_slow_mineral,1,,,other_utm,mineral,C_landing_alias_candidate,/mineraltest_store,/mineraltest_store;/mineralteststore,팀키토블로그_바이오컴_느린대사_영양중금속,https://biocom.kr/mineraltest_store/?idx=6&utm_source=teamketoblog_biocom_slow_mineral&utm_medium=teamketoblog_biocom_slow_mineral&utm_campaign=teamketoblog_biocom_slow_mineral&utm_content=teamketoblog_biocom_slow_mineral,,,,,,landing_path + channel rule
teamketoblog_biocom_suppement_dangdang,1,,,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,팀키토블로그_바이오컴_혈당영양제_당당케어사전예약,https://biocom.kr/HealthFood/?idx=317&utm_source=teamketoblog_biocom_suppement_dangdang&utm_medium=teamketoblog_biocom_suppement_dangdang&utm_campaign=teamketoblog_biocom_suppement_dangdang&utm_content=teamketoblog_biocom_suppement_dangdang,,,,,,landing_path + channel rule
teamketoblog_biocom_youndays,1,,,other_utm,unknown,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,팀키토블로그_바이오컴_영데이즈,https://biocom.kr/shop_view/?idx=300&utm_source=teamketoblog_biocom_youndays&utm_medium=teamketoblog_biocom_youndays&utm_campaign=teamketoblog_biocom_youndays&utm_content=teamketoblog_biocom_youndays,,,,,,landing_path + channel rule
teamketoblog_biocom_youngdays,1,,,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,팀키토블로그_바이오컴_영데이즈,https://biocom.kr/HealthFood/?idx=300&utm_source=teamketoblog_biocom_youngdays&utm_medium=teamketoblog_biocom_youngdays&utm_campaign=teamketoblog_biocom_youngdays&utm_content=teamketoblog_biocom_youngdays,,,,,,landing_path + channel rule
teamketoinstagram_biocom_igg,1,,,instagram_organic_or_profile,igg,C_landing_alias_candidate,/igg_store,/igg_store;/iggstore,팀키토인스타그램_바이오컴_음과검,https://biocom.kr/igg_store/?idx=85&utm_source=teamketoinstagram_biocom_igg&utm_medium=teamketoinstagram_biocom_igg&utm_campaign=teamketoinstagram_biocom_igg&utm_content=teamketoinstagram_biocom_igg,,,,,,landing_path + channel rule
teamketoinstgram_biocom_mineral,1,2025-08-04,2025-08-04,instagram_organic_or_profile,mineral,C_landing_alias_candidate,/mineraltest_store,/mineraltest_store;/mineralteststore,팀키토인스타그램_바이오컴_영중검,https://biocom.kr/mineraltest_store/?idx=6&utm_source=teamketoinstgram_biocom_mineral&utm_medium=teamketoinstgram_biocom_mineral&utm_campaign=teamketoinstgram_biocom_mineral&utm_content=teamketoinstgram_biocom_mineral,,,,,,landing_path + channel rule
teamketoopenchat_biocom_dangdang_open2507,1,2025-07-23,2025-07-23,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,팀키토오픈채팅_바이오컴_당당케어_완판기념 사전예약,https://biocom.kr/HealthFood/?idx=317&utm_source=teamketoopenchat_biocom_dangdang_open2507&utm_medium=teamketoopenchat_biocom_dangdang_open2507&utm_campaign=teamketoopenchat_biocom_dangdang_open2507&utm_content=teamketoopenchat_biocom_dangdang_open2507,,,,,,landing_path + channel rule
teamketoyoutube_biocom_earlybird_metadream,1,2025-11-06,2025-11-06,other_utm,unknown,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,팀키토유튜브_바이오컴_사전판매영상_메타드림,https://biocom.kr/shop_view/?idx=386&utm_source=teamketoyoutube_biocom_earlybird_metadream&utm_medium=teamketoyoutube_biocom_earlybird_metadream&utm_campaign=teamketoyoutube_biocom_earlybird_metadream&utm_content=teamketoyoutube_biocom_earlybird_metadream,,,,,,landing_path + channel rule
thread_aging_4way_iggtest,1,,,other_utm,igg,C_landing_alias_candidate,/igg_store,/igg_store;/iggstore,스레드_노화 방지하는 4가지 방법,https://biocom.kr/igg_store/?idx=85&utm_source=thread_aging_4way_iggtest&utm_medium=thread_aging_4way_iggtest&utm_campaign=thread_aging_4way_iggtest&utm_content=thread_aging_4way_iggtest,,,,,,landing_path + channel rule
thread_organicacid_preboomup,1,2024-11-04,2024-11-04,other_utm,organicacid,C_landing_alias_candidate,/organicacid_store,/organicacid_store;/organicacidstore,쓰레드_종합대사기능분석_사전붐업_1104,https://biocom.kr/organicacid_store/?idx=259&utm_source=thread_organicacid_preboomup&utm_medium=thread_organicacid_preboomup&utm_campaign=thread_organicacid_preboomup&utm_content=thread_organicacid_preboomup&utm_term=https%3A%2F%2Fvo.la%2FGcDFmD,,,,,,landing_path + channel rule
threads_biocompet_dogdayevent_0321,1,2025-03-21,2025-03-21,other_utm,mineral,C_landing_alias_candidate,/mineraltest,/mineraltest,쓰레드_바이오컴펫_강아지의날이벤트_0321,https://biocompet.kr/mineraltest/?idx=1&utm_source=threads_biocompet_dogdayevent_0321&utm_medium=threads_biocompet_dogdayevent_0321&utm_campaign=threads_biocompet_dogdayevent_0321&utm_content=threads_biocompet_dogdayevent_0321,,,,,,landing_path + channel rule
threads_biocompet_dogdayevent_pure_0321,1,,,other_utm,pet,C_landing_alias_candidate,/puremgpro,/puremgpro,쓰레드_바이오컴펫_강아지의날이벤트_퓨어마그프로_0321,https://biocompet.kr/puremgpro/?idx=11&utm_source=threads_biocompet_dogdayevent_pure_0321&utm_medium=threads_biocompet_dogdayevent_pure_0321&utm_campaign=threads_biocompet_dogdayevent_pure_0321&utm_content=threads_biocompet_dogdayevent_pure_0321,,,,,,landing_path + channel rule
threads_thyroid_nuromaster,1,,,other_utm,supplements,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,쓰레드_갑상선기능_뉴로마스터,https://biocom.kr/shop_view/?idx=198&utm_source=threads_thyroid_nuromaster&utm_medium=threads_thyroid_nuromaster&utm_campaign=threads_thyroid_nuromaster&utm_content=threads_thyroid_nuromaster,,,,,,landing_path + channel rule
threads_yeona_igg,1,2025-03-13,2025-03-13,other_utm,igg,C_landing_alias_candidate,/igg_store,/igg_store;/iggstore,쓰레드_연아쓰레드_지연성알러지검사,https://biocom.kr/igg_store/?idx=85&utm_source=threads_yeona_igg&utm_medium=threads_yeona_igg&utm_campaign=threads_yeona_igg&utm_content=threads_yeona_igg,,,,,,landing_path + channel rule
tiktok_biocom_acidcam_acid,1,,,other_utm,organicacid,C_landing_alias_candidate,/organicacid_store,/organicacid_store;/organicacidstore,틱톡광고_바이오컴_종대사캠페인_종대사,https://biocom.kr/organicacid_store/?idx=259&utm_source=tiktok_biocom_acidcam_acid&utm_medium=tiktok_biocom_acidcam_acid&utm_campaign=tiktok_biocom_acidcam_acid&utm_content=tiktok_biocom_acidcam_acid,,,,,,landing_path + channel rule
tiktok_biocom_bangtanjelly,1,,,other_utm,supplements,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,틱톡광고_바이오컴_방탄젤리,https://biocom.kr/shop_view/?idx=279&utm_source=tiktok_biocom_bangtanjelly&utm_medium=tiktok_biocom_bangtanjelly&utm_campaign=tiktok_biocom_bangtanjelly&utm_content=tiktok_biocom_bangtanjelly,,,,,,landing_path + channel rule
tiktok_biocom_biobalance,1,,,other_utm,supplements,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,틱톡광고_바이오컴_바이오밸런스,https://biocom.kr/shop_view/?idx=97&utm_source=tiktok_biocom_biobalance&utm_medium=tiktok_biocom_biobalance&utm_campaign=tiktok_biocom_biobalance&utm_content=tiktok_biocom_biobalance,,,,,,landing_path + channel rule
tiktok_biocom_hormoncam_allhormon,1,,,other_utm,hormone,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,틱톡광고_바이오컴_종호균 캠페인,https://biocom.kr/shop_view?idx=251&utm_source=tiktok_biocom_hormoncam_allhormon&utm_medium=tiktok_biocom_hormoncam_allhormon&utm_campaign=tiktok_biocom_hormoncam_allhormon&utm_content=tiktok_biocom_hormoncam_allhormon,,,,,,landing_path + channel rule
tiktok_biocom_hormoncam_stress,1,2026-02-10,2026-02-10,other_utm,hormone,C_landing_alias_candidate,/hormon_store,/hormon_store;/hormonstore,틱톡광고_바이오컴_스노검 캠페인,https://biocom.kr/hormon_store/?idx=219&utm_source=tiktok_biocom_hormoncam_stress&utm_medium=tiktok_biocom_hormoncam_stress&utm_campaign=tiktok_biocom_hormoncam_stress&utm_content=tiktok_biocom_hormoncam_stress,,,,,,landing_path + channel rule
tiktok_biocom_iggcam_igg,1,,,other_utm,igg,C_landing_alias_candidate,/igg_store,/igg_store;/iggstore,틱톡광고_음과검캠페인_음과검,https://biocom.kr/igg_store/?idx=85&utm_source=tiktok_biocom_iggcam_igg&utm_medium=tiktok_biocom_iggcam_igg&utm_campaign=tiktok_biocom_iggcam_igg&utm_content=tiktok_biocom_iggcam_igg,,,,,,landing_path + channel rule
tiktok_biocom_mineralcam_mineral,1,,,other_utm,mineral,C_landing_alias_candidate,/mineraltest_store,/mineraltest_store;/mineralteststore,틱톡광고_바이오컴_영중검,https://biocom.kr/mineraltest_store/?idx=6&utm_source=tiktok_biocom_mineralcam_mineral&utm_medium=tiktok_biocom_mineralcam_mineral&utm_campaign=tiktok_biocom_mineralcam_mineral&utm_content=tiktok_biocom_mineralcam_mineral,,,,,,landing_path + channel rule
tiktok_biocom_resetday,1,2026-03-03,2026-03-03,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,틱톡광고_바이오컴_리셋데이,https://biocom.kr/HealthFood/?idx=409&utm_source=tiktok_biocom_resetday&utm_medium=tiktok_biocom_resetday&utm_campaign=tiktok_biocom_resetday&utm_content=tiktok_biocom_resetday,,,,,,landing_path + channel rule
tiktok_biocom_skinviralreel_igg,1,,,other_utm,igg,C_landing_alias_candidate,/igg_store,/igg_store;/iggstore,틱톡광고_바이오컴_피부소구바이럴(수현님)_음과검,https://biocom.kr/igg_store/?idx=85&utm_source=tiktok_biocom_skinviralreel_igg&utm_medium=tiktok_biocom_skinviralreel_igg&utm_campaign=tiktok_biocom_skinviralreel_igg&utm_content=tiktok_biocom_skinviralreel_igg,,,,,,landing_path + channel rule
tiktok_biocom_yeonddle06_iggacid,1,,,influencer_group_purchase_non_meta,igg,C_landing_alias_candidate,/yeonddle_06,/yeonddle06;/yeonddle_06,틱톡광고_바이오컴_연뜰공구,https://biocom.kr/yeonddle_06?utm_source=tiktok_biocom_yeonddle06_iggacid&utm_medium=tiktok_biocom_yeonddle06_iggacid&utm_campaign=tiktok_biocom_yeonddle06_iggacid&utm_content=tiktok_biocom_yeonddle06_iggacid,,,,,,landing_path + channel rule
tiktok_biocom_yeonddle_acid,2,,,influencer_group_purchase_non_meta,organicacid,C_landing_alias_candidate,/organicacid_store;/shop_view,/organicacid_store;/organicacidstore;/shop_view;/shopview,틱톡광고_바이오컴_연뜰살뜰공구_종대사,https://biocom.kr/shop_view/?idx=434&utm_source=tiktok_biocom_yeonddle_acid&utm_medium=tiktok_biocom_yeonddle_acid&utm_campaign=tiktok_biocom_yeonddle_acid&utm_content=tiktok_biocom_yeonddle_acid,,,,,,landing_path + channel rule
tiktok_biocom_yeonddle_acidbiocom,1,2026-02-03,2026-02-03,other_utm,organicacid,C_landing_alias_candidate,/organicacid_store,/organicacid_store;/organicacidstore,틱톡광고_바이오컴_연뜰_종대사원복,https://biocom.kr/organicacid_store/?idx=259&utm_source=tiktok_biocom_yeonddle_acidbiocom&utm_medium=tiktok_biocom_yeonddle_acidbiocom&utm_campaign=tiktok_biocom_yeonddle_acidbiocom&utm_content=tiktok_biocom_yeonddle_acidbiocom,,,,,,landing_path + channel rule
tiktok_biocom_yeonddle_igg,1,,,other_utm,igg,C_landing_alias_candidate,/igg_store,/igg_store;/iggstore,틱톡광고_바이오컴_연뜰_음과검원복,https://biocom.kr/igg_store/?idx=85&utm_source=tiktok_biocom_yeonddle_igg&utm_medium=tiktok_biocom_yeonddle_igg&utm_campaign=tiktok_biocom_yeonddle_igg&utm_content=tiktok_biocom_yeonddle_igg,,,,,,landing_path + channel rule
tiktok_biocom_yeonddle_iggacidset,1,,,other_utm,igg,C_landing_alias_candidate,/biocomset_store,/biocomset_store;/biocomsetstore,틱톡광고_바이오컴_연뜰_세트원복,https://biocom.kr/biocomset_store/?idx=328&utm_source=tiktok_biocom_yeonddle_iggacidset&utm_medium=tiktok_biocom_yeonddle_iggacidset&utm_campaign=tiktok_biocom_yeonddle_iggacidset&utm_content=tiktok_biocom_yeonddle_iggacidset,,,,,,landing_path + channel rule
tiktok_biocom_yeonddlereel_igg,1,2026-01-09,2026-01-09,other_utm,igg,C_landing_alias_candidate,/igg_store,/igg_store;/iggstore,틱톡광고_바이오컴_연뜰상시릴스_음과검,https://biocom.kr/igg_store/?idx=85&utm_source=tiktok_biocom_yeonddlereel_igg&utm_medium=tiktok_biocom_yeonddlereel_igg&utm_campaign=tiktok_biocom_yeonddlereel_igg&utm_content=tiktok_biocom_yeonddlereel_igg,,,,,,landing_path + channel rule
top_withbiocom_gum_260119,1,,,other_utm,service_or_kit,C_landing_alias_candidate,/eventpage,/eventpage,자사몰_프로모션_바이오컴과함께_검사권상세상단,https://biocom.kr/eventpage/?q=YToxOntzOjEyOiJrZXl3b3JkX3R5cGUiO3M6MzoiYWxsIjt9&bmode=view&idx=169556243&t=board&utm_source=top_withbiocom_gum_260119&utm_medium=top_withbiocom_gum_260119&utm_campaign=top_withbiocom_gum_260119&utm_content=top_withbiocom_gum_260119,,,,,,landing_path + channel rule
top_withbiocom_young_260119,1,,,other_utm,unknown,C_landing_alias_candidate,/eventpage,/eventpage,자사몰_프로모션_바이오컴과함께_영양제상세상단,https://biocom.kr/eventpage/?q=YToxOntzOjEyOiJrZXl3b3JkX3R5cGUiO3M6MzoiYWxsIjt9&bmode=view&idx=169556243&t=board&utm_source=top_withbiocom_young_260119&utm_medium=top_withbiocom_young_260119&utm_campaign=top_withbiocom_young_260119&utm_content=top_withbiocom_young_260119,,,,,,landing_path + channel rule
topbanner_MO,1,,,other_utm,unknown,C_landing_alias_candidate,/site_join_type_choice,/site_join_type_choice;/sitejointypechoice,자사몰_회원가입_상단띠배너_MO,https://biocom.kr/site_join_type_choice?back_url=Lw%3D%3D&utm_source=topbanner_mo&utm_medium=topbanner_mo&utm_campaign=topbanner_MO&utm_content=topbanner_MO,,,,,,landing_path + channel rule
topbanner_PC,1,,,other_utm,unknown,C_landing_alias_candidate,/site_join_type_choice,/site_join_type_choice;/sitejointypechoice,자사몰_회원가입_상단띠배너_PC,https://biocom.kr/site_join_type_choice?back_url=Lw%3D%3D&utm_source=topbanner_pc&utm_medium=topbanner_pc&utm_campaign=topbanner_PC&utm_content=topbanner_PC,,,,,,landing_path + channel rule
topblog_2505_iggreview,1,,,other_utm,igg,C_landing_alias_candidate,/igg_store,/igg_store;/iggstore,블로그 상위노출_ 음식물과민증검사 후기,https://biocom.kr/igg_store/?idx=85&utm_source=topblog_2505_iggreview&utm_medium=topblog_2505_iggreview&utm_campaign=topblog_2505_iggreview&utm_content=topblog_2505_iggreview,,,,,,landing_path + channel rule
topblog_2506_iggbusan,1,,,other_utm,igg,C_landing_alias_candidate,/igg_store,/igg_store;/iggstore,블로그 상위노출_ 음식물과민증검사 부산,https://biocom.kr/igg_store/?idx=85&utm_source=topblog_2506_iggbusan&utm_medium=topblog_2506_iggbusan&utm_campaign=topblog_2506_iggbusan&utm_content=topblog_2506_iggbusan,,,,,,landing_path + channel rule
topblog_2506_price,1,,,other_utm,igg,C_landing_alias_candidate,/igg_store,/igg_store;/iggstore,블로그 상위노출_ 음식물과민증검사 가격,https://biocom.kr/igg_store/?idx=85&utm_source=topblog_2506_price&utm_medium=topblog_2506_price&utm_campaign=topblog_2506_price&utm_content=topblog_2506_price,,,,,,landing_path + channel rule
topblog_BT_260102,1,,,other_utm,supplements,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,상위노출_방탄젤리_다이어트간식,https://biocom.kr/shop_view/?idx=279&utm_source=topblog_bt_260102&utm_medium=topblog_bt_260102&utm_campaign=topblog_BT_260102&utm_content=topblog_BT_260102,,,,,,landing_path + channel rule
topblog_Neuro_2505,1,2025-02-25,2025-02-25,other_utm,supplements,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,제스트컴퍼니_상위노출 (뉴로마스터),https://biocom.kr/shop_view/?idx=198&utm_source=topblog_neuro_2505&utm_medium=topblog_neuro_2505&utm_campaign=topblog_Neuro_2505&utm_content=topblog_Neuro_2505,,,,,,landing_path + channel rule
topblog_ggong_igg,1,,,other_utm,igg,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,상위노출_바이오컴_블로그 꽁이_음식물과민증검사,https://biocom.kr/shop_view?idx=85&utm_source=topblog_ggong_igg&utm_medium=topblog_ggong_igg&utm_campaign=topblog_ggong_igg&utm_content=topblog_ggong_igg,,,,,,landing_path + channel rule
topblog_igg_2501,1,,,other_utm,igg,C_landing_alias_candidate,/igg_store,/igg_store;/iggstore,상위노출_음식물과민증검사(후기탭),https://biocom.kr/igg_store/?idx=85&utm_source=topblog_igg_2501&utm_medium=topblog_igg_2501&utm_campaign=topblog_igg_2501&utm_content=topblog_igg_2501,,,,,,landing_path + channel rule
topblog_igg_250114,1,,,other_utm,igg,C_landing_alias_candidate,/igg_store,/igg_store;/iggstore,상위노출_음식물과민증검사(가격탭),https://biocom.kr/igg_store/?idx=85&utm_source=topblog_igg_250114&utm_medium=topblog_igg_250114&utm_campaign=topblog_igg_250114&utm_content=topblog_igg_250114,,,,,,landing_path + channel rule
topblog_igg_250121,1,2025-01-21,2025-01-21,other_utm,igg,C_landing_alias_candidate,/igg_store,/igg_store;/iggstore,제스트컴퍼니_상위노출 (지연성알러지검사),https://biocom.kr/igg_store/?idx=85&utm_source=topblog_igg_250121&utm_medium=topblog_igg_250121&utm_campaign=topblog_igg_250121&utm_content=topblog_igg_250121,,,,,,landing_path + channel rule
topblog_igg_250225,1,2025-02-25,2025-02-25,other_utm,igg,C_landing_alias_candidate,/igg_store,/igg_store;/iggstore,제스트컴퍼니_상위노출 (지연성알러지검사),https://biocom.kr/igg_store/?idx=85&utm_source=topblog_igg_250225&utm_medium=topblog_igg_250225&utm_campaign=topblog_igg_250225&utm_content=topblog_igg_250225,,,,,,landing_path + channel rule
topblog_meta_melato_251119,1,,,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,상위노출_메타드림_멜라토닌영양제,https://biocom.kr/HealthFood/?idx=386&utm_source=topblog_meta_melato_251119&utm_medium=topblog_meta_melato_251119&utm_campaign=topblog_meta_melato_251119&utm_content=topblog_meta_melato_251119,,,,,,landing_path + channel rule
topblog_meta_melato_251202,1,,,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,상위노출_메타드림_멜라토닌영양제,https://biocom.kr/HealthFood/?idx=386&utm_source=topblog_meta_melato_251202&utm_medium=topblog_meta_melato_251202&utm_campaign=topblog_meta_melato_251202&utm_content=topblog_meta_melato_251202,,,,,,landing_path + channel rule
topblog_meta_melato_251205,1,,,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,상위노출_메타드림_멜라토닌영양제,https://biocom.kr/HealthFood/?idx=386&utm_source=topblog_meta_melato_251205&utm_medium=topblog_meta_melato_251205&utm_campaign=topblog_meta_melato_251205&utm_content=topblog_meta_melato_251205,,,,,,landing_path + channel rule
topblog_meta_melato_251209,1,,,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,상위노출_메타드림_멜라토닌영양제,https://biocom.kr/HealthFood/?idx=386&utm_source=topblog_meta_melato_251209&utm_medium=topblog_meta_melato_251209&utm_campaign=topblog_meta_melato_251209&utm_content=topblog_meta_melato_251209,,,,,,landing_path + channel rule
topblog_meta_melato_251217,1,2025-12-17,2025-12-17,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,상위노출_메타드림_멜라토닌영양제,https://biocom.kr/HealthFood/?idx=386&utm_source=topblog_meta_melato_251217&utm_medium=topblog_meta_melato_251217&utm_campaign=topblog_meta_melato_251217&utm_content=topblog_meta_melato_251217,,,,,,landing_path + channel rule
topblog_meta_melato_251219,1,2025-12-19,2025-12-19,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,상위노출_메타드림_멜라토닌영양제,https://biocom.kr/HealthFood/?idx=386&utm_source=topblog_meta_melato_251219&utm_medium=topblog_meta_melato_251219&utm_campaign=topblog_meta_melato_251219&utm_content=topblog_meta_melato_251219,,,,,,landing_path + channel rule
topblog_meta_sleep1_251203,1,,,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,상위노출_메타드림_수면영양제,https://biocom.kr/HealthFood/?idx=386&utm_source=topblog_meta_sleep1_251203&utm_medium=topblog_meta_sleep1_251203&utm_campaign=topblog_meta_sleep1_251203&utm_content=topblog_meta_sleep1_251203,,,,,,landing_path + channel rule
topblog_meta_sleep2_251203,1,,,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,상위노출_메타드림_수면영양제,https://biocom.kr/HealthFood/?idx=386&utm_source=topblog_meta_sleep2_251203&utm_medium=topblog_meta_sleep2_251203&utm_campaign=topblog_meta_sleep2_251203&utm_content=topblog_meta_sleep2_251203,,,,,,landing_path + channel rule
