source_file,source_row,date_raw,date_iso,date_quality,brand,management_memo,landing_url_raw,landing_host,landing_path,landing_path_with_idx,landing_path_canonical,ledger_path_candidates,utm_source,utm_medium,utm_campaign,utm_content,utm_term,generated_url,short_url,primary_alias_key,primary_alias_field,alias_kind,channel_bucket,product_family_hint,suggested_mapping_grade,suggested_use,quality_flags,existing_mapping_status,existing_selected_campaign_id,existing_selected_campaign_name,existing_confidence,existing_review_reason
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1059,,,unparsed_or_blank,,메타광고_영양중금속검사_리뷰소재_아기검사소구,https://biocom.kr/mineraltest_store/?idx=6,biocom.kr,/mineraltest_store,/mineraltest_store?idx=6,mineralteststore,/mineraltest_store;/mineralteststore,meta_mineral_review_baby,meta_mineral_review_baby,meta_mineral_review_baby,meta_mineral_review_baby,,https://biocom.kr/mineraltest_store/?idx=6&utm_source=meta_mineral_review_baby&utm_medium=meta_mineral_review_baby&utm_campaign=meta_mineral_review_baby&utm_content=meta_mineral_review_baby,,meta_mineral_review_baby,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,mineral,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1060,,,unparsed_or_blank,,채널톡_온사이트_상페리뷰팝업_음식물,https://biocom.kr/igg_store/?idx=85#prod_detail_review,biocom.kr,/igg_store,/igg_store?idx=85,iggstore,/igg_store;/iggstore,onsight_channeltalk_igg_review,onsight_channeltalk_igg_review,onsight_channeltalk_igg_review,onsight_channeltalk_igg_review,,https://biocom.kr/igg_store/?idx=85#prod_detail_review&utm_source=onsight_channeltalk_igg_review&utm_medium=onsight_channeltalk_igg_review&utm_campaign=onsight_channeltalk_igg_review&utm_content=onsight_channeltalk_igg_review,,onsight_channeltalk_igg_review,utm_campaign,non_meta_campaign_alias,other_utm,igg,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1065,250307,2025-03-07,yymmdd,바이오컴,메타광고_바이오컴_송율공구2차_지연성알러지,https://vo.la/laPPGN,vo.la,/laPPGN,/laPPGN,lappgn,/laPPGN,meta_biocom_songyuul2_igg,meta_biocom_songyuul2_igg,meta_biocom_songyuul2_igg,meta_biocom_songyuul2_igg,,https://vo.la/laPPGN?utm_source=meta_biocom_songyuul2_igg&utm_medium=meta_biocom_songyuul2_igg&utm_campaign=meta_biocom_songyuul2_igg&utm_content=meta_biocom_songyuul2_igg,,meta_biocom_songyuul2_igg,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,igg,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1066,,,unparsed_or_blank,,메타광고_바이오컴_엔뽀삐킹시크릿공구종료_지연성알러지검사,https://biocom.kr/igg_store/?idx=85,biocom.kr,/igg_store,/igg_store?idx=85,iggstore,/igg_store;/iggstore,meta_biocom_enfpkingend_igg,meta_biocom_enfpkingend_igg,meta_biocom_enfpkingend_igg,meta_biocom_enfpkingend_igg,,https://biocom.kr/igg_store/?idx=85&utm_source=meta_biocom_enfpkingend_igg&utm_medium=meta_biocom_enfpkingend_igg&utm_campaign=meta_biocom_enfpkingend_igg&utm_content=meta_biocom_enfpkingend_igg,,meta_biocom_enfpkingend_igg,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,igg,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1068,250309,2025-03-09,yymmdd,바이오컴,유튜브_팀키토_0309_영양중금속,https://biocom.kr/mineraltest_store/?idx=6,biocom.kr,/mineraltest_store,/mineraltest_store?idx=6,mineralteststore,/mineraltest_store;/mineralteststore,youtube_teamketo_0309_mineral,youtube_teamketo_0309_mineral,youtube_teamketo_0309_mineral,youtube_teamketo_0309_mineral,,https://biocom.kr/mineraltest_store/?idx=6&utm_source=youtube_teamketo_0309_mineral&utm_medium=youtube_teamketo_0309_mineral&utm_campaign=youtube_teamketo_0309_mineral&utm_content=youtube_teamketo_0309_mineral,,youtube_teamketo_0309_mineral,utm_campaign,non_meta_campaign_alias,other_utm,mineral,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1069,,,unparsed_or_blank,,유튜브_팀키토_0309_종대사,https://biocom.kr/organicacid_store/?idx=259,biocom.kr,/organicacid_store,/organicacid_store?idx=259,organicacidstore,/organicacid_store;/organicacidstore,youtube_teamketo_0309_acid,youtube_teamketo_0309_acid,youtube_teamketo_0309_acid,youtube_teamketo_0309_acid,,https://biocom.kr/organicacid_store/?idx=259&utm_source=youtube_teamketo_0309_acid&utm_medium=youtube_teamketo_0309_acid&utm_campaign=youtube_teamketo_0309_acid&utm_content=youtube_teamketo_0309_acid,,youtube_teamketo_0309_acid,utm_campaign,non_meta_campaign_alias,other_utm,organicacid,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1070,250310,2025-03-10,yymmdd,바이오컴,메타광고_바이오컴_안채린님공구_지연성알러지,https://biocom.kr/mybong_s2,biocom.kr,/mybong_s2,/mybong_s2,mybongs2,/mybong_s2;/mybongs02;/mybongs2,meta_biocom_mybong_igg,meta_biocom_mybong_igg,meta_biocom_mybong_igg,meta_biocom_mybong_igg,,https://biocom.kr/mybong_s2?utm_source=meta_biocom_mybong_igg&utm_medium=meta_biocom_mybong_igg&utm_campaign=meta_biocom_mybong_igg&utm_content=meta_biocom_mybong_igg,,meta_biocom_mybong_igg,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,igg,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1071,,,unparsed_or_blank,,메타광고_바이오컴_송율공구2차종료_지연성알러지,https://biocom.kr/igg_store/?idx=85,biocom.kr,/igg_store,/igg_store?idx=85,iggstore,/igg_store;/iggstore,meta_biocom_songyuul2end_igg,meta_biocom_songyuul2end_igg,meta_biocom_songyuul2end_igg,meta_biocom_songyuul2end_igg,,https://biocom.kr/igg_store/?idx=85&utm_source=meta_biocom_songyuul2end_igg&utm_medium=meta_biocom_songyuul2end_igg&utm_campaign=meta_biocom_songyuul2end_igg&utm_content=meta_biocom_songyuul2end_igg,,meta_biocom_songyuul2end_igg,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,igg,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1072,,,unparsed_or_blank,바이오컴,네이버블로그_원경블로그_지연성알러지검사2,https://biocom.kr/igg_store/?idx=85,biocom.kr,/igg_store,/igg_store?idx=85,iggstore,/igg_store;/iggstore,naver_blog_tory_igg_mom,naver_blog_tory_igg_mom,naver_blog_tory_igg_mom,naver_blog_tory_igg_mom,,https://biocom.kr/igg_store/?idx=85&utm_source=naver_blog_tory_igg_mom&utm_medium=naver_blog_tory_igg_mom&utm_campaign=naver_blog_tory_igg_mom&utm_content=naver_blog_tory_igg_mom,,naver_blog_tory_igg_mom,utm_campaign,non_meta_campaign_alias,naver_or_search_content,igg,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1073,,,unparsed_or_blank,바이오컴,쿠폰플레이 crm 타겟1_회원가입 후 미구매 고객 中 장바구니 안 담은 고객,https://www.biocom.kr/shop_mypage/?m2=coupon_list,biocom.kr,/shop_mypage,/shop_mypage,shopmypage,/shop_mypage;/shopmypage,imweb_crm_coupon 1,imweb_crm_coupon 1,imweb_crm_coupon 1,imweb_crm_coupon 1,,https://www.biocom.kr/shop_mypage/?m2=coupon_list&utm_source=imweb_crm_coupon%201&utm_medium=imweb_crm_coupon%201&utm_campaign=imweb_crm_coupon%201&utm_content=imweb_crm_coupon%201,,imweb_crm_coupon 1,utm_campaign,non_meta_campaign_alias,other_utm,unknown,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,utm_source_has_space_or_korean,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1074,,,unparsed_or_blank,,쿠폰플레이 crm 타겟2_회원가입 후 미구매 고객 中 장바구니 담은 고객,https://www.biocom.kr/shop_mypage/?m2=coupon_list,biocom.kr,/shop_mypage,/shop_mypage,shopmypage,/shop_mypage;/shopmypage,imweb_crm_coupon 2,imweb_crm_coupon 2,imweb_crm_coupon 2,imweb_crm_coupon 2,,https://www.biocom.kr/shop_mypage/?m2=coupon_list&utm_source=imweb_crm_coupon%202&utm_medium=imweb_crm_coupon%202&utm_campaign=imweb_crm_coupon%202&utm_content=imweb_crm_coupon%202,,imweb_crm_coupon 2,utm_campaign,non_meta_campaign_alias,other_utm,unknown,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,utm_source_has_space_or_korean,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1075,,,unparsed_or_blank,,쿠폰플레이 crm 타겟1_회원가입 후 미구매 고객 中 장바구니 안 담은 고객_리마인드,https://www.biocom.kr/shop_mypage/?m2=coupon_list,biocom.kr,/shop_mypage,/shop_mypage,shopmypage,/shop_mypage;/shopmypage,imweb_crm_coupon 1_remind,imweb_crm_coupon 1_remind,imweb_crm_coupon 1_remind,imweb_crm_coupon 1_remind,,https://www.biocom.kr/shop_mypage/?m2=coupon_list&utm_source=imweb_crm_coupon%201_remind&utm_medium=imweb_crm_coupon%201_remind&utm_campaign=imweb_crm_coupon%201_remind&utm_content=imweb_crm_coupon%201_remind,,imweb_crm_coupon 1_remind,utm_campaign,non_meta_campaign_alias,other_utm,unknown,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,utm_source_has_space_or_korean,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1076,,,unparsed_or_blank,바이오컴,음과검 다래케어 큐레이션,https://biocom.kr/shop_view/?idx=225,biocom.kr,/shop_view,/shop_view?idx=225,shopview,/shop_view;/shopview,igg_daraecare_curation,igg_daraecare_curation,igg_daraecare_curation,igg_daraecare_curation,,https://biocom.kr/shop_view/?idx=225&utm_source=igg_daraecare_curation&utm_medium=igg_daraecare_curation&utm_campaign=igg_daraecare_curation&utm_content=igg_daraecare_curation,,igg_daraecare_curation,utm_campaign,non_meta_campaign_alias,other_utm,igg,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1077,,,unparsed_or_blank,,쿠폰플레이 crm 타겟2_회원가입 후 미구매 고객 中 장바구니 담은 고객_리마인드,https://www.biocom.kr/shop_mypage/?m2=coupon_list,biocom.kr,/shop_mypage,/shop_mypage,shopmypage,/shop_mypage;/shopmypage,imweb_crm_coupon 2_remind,imweb_crm_coupon 2_remind,imweb_crm_coupon 2_remind,imweb_crm_coupon 2_remind,,https://www.biocom.kr/shop_mypage/?m2=coupon_list&utm_source=imweb_crm_coupon%202_remind&utm_medium=imweb_crm_coupon%202_remind&utm_campaign=imweb_crm_coupon%202_remind&utm_content=imweb_crm_coupon%202_remind,,imweb_crm_coupon 2_remind,utm_campaign,non_meta_campaign_alias,other_utm,unknown,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,utm_source_has_space_or_korean,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1078,,,unparsed_or_blank,바이오컴,메타광고_바이오컴_안채린님공구게시물_지연성알러지,https://biocom.kr/mybong_s2,biocom.kr,/mybong_s2,/mybong_s2,mybongs2,/mybong_s2;/mybongs02;/mybongs2,meta_biocom_mybongpost_igg,meta_biocom_mybongpost_igg,meta_biocom_mybongpost_igg,meta_biocom_mybongpost_igg,,https://biocom.kr/mybong_s2?utm_source=meta_biocom_mybongpost_igg&utm_medium=meta_biocom_mybongpost_igg&utm_campaign=meta_biocom_mybongpost_igg&utm_content=meta_biocom_mybongpost_igg,,meta_biocom_mybongpost_igg,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,igg,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1079,,,unparsed_or_blank,바이오컴펫,메타광고_바이오컴펫_후기소재_슬개골소구,https://biocompet.kr/puremgpro/?idx=11,biocompet.kr,/puremgpro,/puremgpro?idx=11,puremgpro,/puremgpro,meta_biocom_review_kneecap,meta_biocom_review_kneecap,meta_biocom_review_kneecap,meta_biocom_review_kneecap,,https://biocompet.kr/puremgpro/?idx=11&utm_source=meta_biocom_review_kneecap&utm_medium=meta_biocom_review_kneecap&utm_campaign=meta_biocom_review_kneecap&utm_content=meta_biocom_review_kneecap,,meta_biocom_review_kneecap,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,pet,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1080,,,unparsed_or_blank,,메타광고_바이오컴펫_후기소재_눈물자국소구,https://biocompet.kr/puremgpro/?idx=11,biocompet.kr,/puremgpro,/puremgpro?idx=11,puremgpro,/puremgpro,meta_biocom_review_tear,meta_biocom_review_tear,meta_biocom_review_tear,meta_biocom_review_tear,,https://biocompet.kr/puremgpro/?idx=11&utm_source=meta_biocom_review_tear&utm_medium=meta_biocom_review_tear&utm_campaign=meta_biocom_review_tear&utm_content=meta_biocom_review_tear,,meta_biocom_review_tear,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,pet,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1081,,,unparsed_or_blank,,메타광고_바이오컴펫_후기소재_심장병소구,https://biocompet.kr/puremgpro/?idx=11,biocompet.kr,/puremgpro,/puremgpro?idx=11,puremgpro,/puremgpro,meta_biocom_review_heart,meta_biocom_review_heart,meta_biocom_review_heart,meta_biocom_review_heart,,https://biocompet.kr/puremgpro/?idx=11&utm_source=meta_biocom_review_heart&utm_medium=meta_biocom_review_heart&utm_campaign=meta_biocom_review_heart&utm_content=meta_biocom_review_heart,,meta_biocom_review_heart,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,pet,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1082,,,unparsed_or_blank,,메타광고_바이오컴펫_후기소재_노견소구,https://biocompet.kr/puremgpro/?idx=11,biocompet.kr,/puremgpro,/puremgpro?idx=11,puremgpro,/puremgpro,meta_biocom_review_seniordog,meta_biocom_review_seniordog,meta_biocom_review_seniordog,meta_biocom_review_seniordog,,https://biocompet.kr/puremgpro/?idx=11&utm_source=meta_biocom_review_seniordog&utm_medium=meta_biocom_review_seniordog&utm_campaign=meta_biocom_review_seniordog&utm_content=meta_biocom_review_seniordog,,meta_biocom_review_seniordog,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,pet,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1083,,,unparsed_or_blank,,메타광고_바이오컴펫_후기소재_종합영양제소구,https://biocompet.kr/puremgpro/?idx=11,biocompet.kr,/puremgpro,/puremgpro?idx=11,puremgpro,/puremgpro,meta_biocom_review_multi,meta_biocom_review_multi,meta_biocom_review_multi,meta_biocom_review_multi,,https://biocompet.kr/puremgpro/?idx=11&utm_source=meta_biocom_review_multi&utm_medium=meta_biocom_review_multi&utm_campaign=meta_biocom_review_multi&utm_content=meta_biocom_review_multi,,meta_biocom_review_multi,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,pet,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1084,,,unparsed_or_blank,,메타광고_바이오컴펫_후기소재_구토소구,https://biocompet.kr/puremgpro/?idx=11,biocompet.kr,/puremgpro,/puremgpro?idx=11,puremgpro,/puremgpro,meta_biocom_review_throwingup,meta_biocom_review_throwingup,meta_biocom_review_throwingup,meta_biocom_review_throwingup,,https://biocompet.kr/puremgpro/?idx=11&utm_source=meta_biocom_review_throwingup&utm_medium=meta_biocom_review_throwingup&utm_campaign=meta_biocom_review_throwingup&utm_content=meta_biocom_review_throwingup,,meta_biocom_review_throwingup,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,pet,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1085,250312,2025-03-12,yymmdd,바이오컴,메타광고_바이오컴_안채린님공구종료릴스_지연성알러지검사,https://biocom.kr/igg_store/?idx=85,biocom.kr,/igg_store,/igg_store?idx=85,iggstore,/igg_store;/iggstore,meta_biocom_mybongreelsend_igg,meta_biocom_mybongreelsend_igg,meta_biocom_mybongreelsend_igg,meta_biocom_mybongreelsend_igg,,https://biocom.kr/igg_store/?idx=85&utm_source=meta_biocom_mybongreelsend_igg&utm_medium=meta_biocom_mybongreelsend_igg&utm_campaign=meta_biocom_mybongreelsend_igg&utm_content=meta_biocom_mybongreelsend_igg,,meta_biocom_mybongreelsend_igg,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,igg,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1086,,,unparsed_or_blank,,메타광고_바이오컴_안채린님공구게종료게시물_지연성알러지검사,https://biocom.kr/igg_store/?idx=85,biocom.kr,/igg_store,/igg_store?idx=85,iggstore,/igg_store;/iggstore,meta_biocom_mybongpostend_igg,meta_biocom_mybongpostend_igg,meta_biocom_mybongpostend_igg,meta_biocom_mybongpostend_igg,,https://biocom.kr/igg_store/?idx=85&utm_source=meta_biocom_mybongpostend_igg&utm_medium=meta_biocom_mybongpostend_igg&utm_campaign=meta_biocom_mybongpostend_igg&utm_content=meta_biocom_mybongpostend_igg,,meta_biocom_mybongpostend_igg,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,igg,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1087,250313,2025-03-13,yymmdd,바이오컴,쓰레드_연아쓰레드_지연성알러지검사,https://biocom.kr/igg_store/?idx=85,biocom.kr,/igg_store,/igg_store?idx=85,iggstore,/igg_store;/iggstore,threads_yeona_igg,threads_yeona_igg,threads_yeona_igg,threads_yeona_igg,,https://biocom.kr/igg_store/?idx=85&utm_source=threads_yeona_igg&utm_medium=threads_yeona_igg&utm_campaign=threads_yeona_igg&utm_content=threads_yeona_igg,,threads_yeona_igg,utm_campaign,non_meta_campaign_alias,other_utm,igg,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1088,,,unparsed_or_blank,바이오컴펫,메타광고_바이오컴펫_영양검사_후기리뷰(노견1),https://biocompet.kr/mineraltest/?idx=1,biocompet.kr,/mineraltest,/mineraltest?idx=1,mineraltest,/mineraltest,meta_biocompet_mineraltest_reviewseniordog,meta_biocompet_mineraltest_reviewseniordog,meta_biocompet_mineraltest_reviewseniordog,meta_biocompet_mineraltest_reviewseniordog,,https://biocompet.kr/mineraltest/?idx=1&utm_source=meta_biocompet_mineraltest_reviewseniordog&utm_medium=meta_biocompet_mineraltest_reviewseniordog&utm_campaign=meta_biocompet_mineraltest_reviewseniordog&utm_content=meta_biocompet_mineraltest_reviewseniordog,,meta_biocompet_mineraltest_reviewseniordog,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,mineral,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1089,,,unparsed_or_blank,,메타광고_바이오컴펫_영양검사_후기리뷰(노견2),https://biocompet.kr/mineraltest/?idx=1,biocompet.kr,/mineraltest,/mineraltest?idx=1,mineraltest,/mineraltest,meta_biocompet_mineraltest_reviewseniordog2,meta_biocompet_mineraltest_reviewseniordog2,meta_biocompet_mineraltest_reviewseniordog2,meta_biocompet_mineraltest_reviewseniordog2,,https://biocompet.kr/mineraltest/?idx=1&utm_source=meta_biocompet_mineraltest_reviewseniordog2&utm_medium=meta_biocompet_mineraltest_reviewseniordog2&utm_campaign=meta_biocompet_mineraltest_reviewseniordog2&utm_content=meta_biocompet_mineraltest_reviewseniordog2,,meta_biocompet_mineraltest_reviewseniordog2,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,mineral,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1090,,,unparsed_or_blank,,메타광고_바이오컴펫_영양검사_후기리뷰(직장인견주),https://biocompet.kr/mineraltest/?idx=1,biocompet.kr,/mineraltest,/mineraltest?idx=1,mineraltest,/mineraltest,meta_biocompet_mineraltest_reviewworker,meta_biocompet_mineraltest_reviewworker,meta_biocompet_mineraltest_reviewworker,meta_biocompet_mineraltest_reviewworker,,https://biocompet.kr/mineraltest/?idx=1&utm_source=meta_biocompet_mineraltest_reviewworker&utm_medium=meta_biocompet_mineraltest_reviewworker&utm_campaign=meta_biocompet_mineraltest_reviewworker&utm_content=meta_biocompet_mineraltest_reviewworker,,meta_biocompet_mineraltest_reviewworker,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,mineral,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1091,,,unparsed_or_blank,,메타광고_바이오컴펫_영양검사_후기리뷰(고양이),https://biocompet.kr/mineraltest/?idx=1,biocompet.kr,/mineraltest,/mineraltest?idx=1,mineraltest,/mineraltest,meta_biocompet_mineraltest_reviewcat,meta_biocompet_mineraltest_reviewcat,meta_biocompet_mineraltest_reviewcat,meta_biocompet_mineraltest_reviewcat,,https://biocompet.kr/mineraltest/?idx=1&utm_source=meta_biocompet_mineraltest_reviewcat&utm_medium=meta_biocompet_mineraltest_reviewcat&utm_campaign=meta_biocompet_mineraltest_reviewcat&utm_content=meta_biocompet_mineraltest_reviewcat,,meta_biocompet_mineraltest_reviewcat,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,mineral,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1092,250314,2025-03-14,yymmdd,바이오컴,메타광고_바이오컴_나영님(거제식당)공구게시글_지연성알러지,https://biocom.kr/nayoungmeal?fbclid=PAZXh0bgNhZW0CMTEAAaZ1ny4-eA-k87Hbj5VLNVw8kGREoJsybYhe3klkOqmxVauhLN-iALTPDW0_aem_BPN2iUi9CGJuosh0r6hT1w,biocom.kr,/nayoungmeal,/nayoungmeal,nayoungmeal,/nayoungmeal,meta_biocom_nayoungpost_igg,meta_biocom_nayoungpost_igg,meta_biocom_nayoungpost_igg,meta_biocom_nayoungpost_igg,,https://biocom.kr/nayoungmeal?fbclid=PAZXh0bgNhZW0CMTEAAaZ1ny4-eA-k87Hbj5VLNVw8kGREoJsybYhe3klkOqmxVauhLN-iALTPDW0_aem_BPN2iUi9CGJuosh0r6hT1w&utm_source=meta_biocom_nayoungpost_igg&utm_medium=meta_biocom_nayoungpost_igg&utm_campaign=meta_biocom_nayoungpost_igg&utm_content=meta_biocom_nayoungpost_igg,,meta_biocom_nayoungpost_igg,utm_campaign,meta_alias_campaign,meta_paid_or_meta_candidate,igg,B_alias_candidate_needs_meta_api_join,고유 UTM 별칭 후보. Meta API 광고 URL과 조인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1093,,,unparsed_or_blank,바이오컴,뉴로마스터 사전예약 (자사몰PC 배너),https://biocom.kr/shop_view/?idx=198,biocom.kr,/shop_view,/shop_view?idx=198,shopview,/shop_view;/shopview,NM_adreserv2_pc,NM_adreserv2_pc,NM_adreserv2_pc,NM_adreserv2_pc,,https://biocom.kr/shop_view/?idx=198&utm_source=nm_adreserv2_pc&utm_medium=nm_adreserv2_pc&utm_campaign=NM_adreserv2_pc&utm_content=NM_adreserv2_pc,,NM_adreserv2_pc,utm_campaign,non_meta_campaign_alias,other_utm,supplements,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1094,,,unparsed_or_blank,,뉴로마스터 사전예약 (자사몰MO배너),https://biocom.kr/shop_view/?idx=198,biocom.kr,/shop_view,/shop_view?idx=198,shopview,/shop_view;/shopview,NM_adreserv2_MO,NM_adreserv2_MO,NM_adreserv2_MO,NM_adreserv2_MO,,https://biocom.kr/shop_view/?idx=198&utm_source=nm_adreserv2_mo&utm_medium=nm_adreserv2_mo&utm_campaign=NM_adreserv2_MO&utm_content=NM_adreserv2_MO,,NM_adreserv2_MO,utm_campaign,non_meta_campaign_alias,other_utm,supplements,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,ok,,,,,
utm/[바이오컴] UTM 관리 - Builder (자동소문자화 기능 있음).csv,1095,,,unparsed_or_blank,,뉴로마스터 사전예약 (구매옵션배너),https://biocom.kr/shop_view/?idx=198,biocom.kr,/shop_view,/shop_view?idx=198,shopview,/shop_view;/shopview,NM_adreserv2_option,NM_adreserv2_option,NM_adreserv2_option,NM_adreserv2_option,,https://biocom.kr/shop_view/?idx=198&utm_source=nm_adreserv2_option&utm_medium=nm_adreserv2_option&utm_campaign=NM_adreserv2_option&utm_content=NM_adreserv2_option,,NM_adreserv2_option,utm_campaign,non_meta_campaign_alias,other_utm,supplements,C_landing_alias_candidate,랜딩/UTM 별칭 후보. 광고 여부 확인 필요,ok,,,,,
