 ,브랜드명,관리메모,랜딩페이지 URL*,"소스*
utm_source","매체*
utm_medium","캠페인*
utm_campaign","콘텐츠
utm_content","키워드 {query}
utm_term",랜딩페이지 URL + UTM 파라미터,단축 URL
,,뉴로마스터 사전예약 (구매옵션배너),https://biocom.kr/shop_view/?idx=198,NM_adreserv2_option,NM_adreserv2_option,NM_adreserv2_option,NM_adreserv2_option,,https://biocom.kr/shop_view/?idx=198&utm_source=nm_adreserv2_option&utm_medium=nm_adreserv2_option&utm_campaign=NM_adreserv2_option&utm_content=NM_adreserv2_option,
,바이오컴펫,메타광고_바이오컴펫_영양검사_이미지a/b테스트,https://biocompet.kr/mineraltest/?idx=1,meta_biocompet_mineraltest_abtest,meta_biocompet_mineraltest_abtest,meta_biocompet_mineraltest_abtest,meta_biocompet_mineraltest_abtest,,https://biocompet.kr/mineraltest/?idx=1&utm_source=meta_biocompet_mineraltest_abtest&utm_medium=meta_biocompet_mineraltest_abtest&utm_campaign=meta_biocompet_mineraltest_abtest&utm_content=meta_biocompet_mineraltest_abtest,
,,메타광고_바이오컴펫_영양검사_브이로그영상,https://biocompet.kr/mineraltest/?idx=1,meta_biocompet_mineraltest_vlogmp4,meta_biocompet_mineraltest_vlogmp4,meta_biocompet_mineraltest_vlogmp4,meta_biocompet_mineraltest_vlogmp4,,https://biocompet.kr/mineraltest/?idx=1&utm_source=meta_biocompet_mineraltest_vlogmp4&utm_medium=meta_biocompet_mineraltest_vlogmp4&utm_campaign=meta_biocompet_mineraltest_vlogmp4&utm_content=meta_biocompet_mineraltest_vlogmp4,
250317,바이오컴,팀키토_인스타그램리틀리_할인코드링크_종대사,https://biocom.kr/organicacid_store/?idx=259,teamketo_instalitly_sale_acid,teamketo_instalitly_sale_acid,teamketo_instalitly_sale_acid,teamketo_instalitly_sale_acid,,https://biocom.kr/organicacid_store/?idx=259&utm_source=teamketo_instalitly_sale_acid&utm_medium=teamketo_instalitly_sale_acid&utm_campaign=teamketo_instalitly_sale_acid&utm_content=teamketo_instalitly_sale_acid,
,,메타광고_바이오컴_나영님(거제식당)공구게시글종료_지연성알러지,https://biocom.kr/igg_store/?idx=85,meta_biocom_nayoungpostend_igg,meta_biocom_nayoungpostend_igg,meta_biocom_nayoungpostend_igg,meta_biocom_nayoungpostend_igg,,https://biocom.kr/igg_store/?idx=85&utm_source=meta_biocom_nayoungpostend_igg&utm_medium=meta_biocom_nayoungpostend_igg&utm_campaign=meta_biocom_nayoungpostend_igg&utm_content=meta_biocom_nayoungpostend_igg,
250318,바이오컴,브랜드커넥트 체험단_퓨어마그프로(항산화영양제)+원고료 1만원 ,https://www.biocompet.kr/puremgpro/?idx=11,PureMagPro_Antiox_brandconnect_blog,PureMagPro_Antiox_brandconnect_blog,PureMagPro_Antiox_brandconnect_blog,PureMagPro_Antiox_brandconnect_blog,,https://www.biocompet.kr/puremgpro/?idx=11&utm_source=puremagpro_antiox_brandconnect_blog&utm_medium=puremagpro_antiox_brandconnect_blog&utm_campaign=PureMagPro_Antiox_brandconnect_blog&utm_content=PureMagPro_Antiox_brandconnect_blog,
,바이오컴,네이버블로그_연아블로그_종대사2,https://biocom.kr/organicacid_store/?idx=259,blog_ylnb00_acid2,blog_ylnb00_acid2,blog_ylnb00_acid2,blog_ylnb00_acid2,,https://biocom.kr/organicacid_store/?idx=259&utm_source=blog_ylnb00_acid2&utm_medium=blog_ylnb00_acid2&utm_campaign=blog_ylnb00_acid2&utm_content=blog_ylnb00_acid2,
,,네이버블로그_민경블로그_종대사,https://biocom.kr/organicacid_store/?idx=259,naver_blog_jinminchae_organicacid,naver_blog_jinminchae_organicacid,naver_blog_jinminchae_organicacid,naver_blog_jinminchae_organicacid,,https://biocom.kr/organicacid_store/?idx=259&utm_source=naver_blog_jinminchae_organicacid&utm_medium=naver_blog_jinminchae_organicacid&utm_campaign=naver_blog_jinminchae_organicacid&utm_content=naver_blog_jinminchae_organicacid,
250319,팀키토,메타광고_팀키토_막언니님제로제육릴스,https://teamketo123.cafe24.com/product/%ED%8C%80%ED%82%A4%ED%86%A0x%EB%A7%89%EC%96%B8%EB%8B%88-%EB%AC%B4%EC%84%A4%ED%83%95-%EC%A0%9C%EC%9C%A1%EB%B3%B6%EC%9D%8C%EA%B0%84%EC%9E%A5%EB%B6%88%EA%B3%A0%EA%B8%B0-%EA%B3%B5%EA%B5%AC%ED%8A%B9%EA%B0%80%EC%B5%9C%EB%8C%80-37/111/category/74/display/1/,meta_teamketo_jijijix57_zero,meta_teamketo_jijijix57_zero,meta_teamketo_jijijix57_zero,meta_teamketo_jijijix57_zero,,https://teamketo123.cafe24.com/product/%ED%8C%80%ED%82%A4%ED%86%A0x%EB%A7%89%EC%96%B8%EB%8B%88-%EB%AC%B4%EC%84%A4%ED%83%95-%EC%A0%9C%EC%9C%A1%EB%B3%B6%EC%9D%8C%EA%B0%84%EC%9E%A5%EB%B6%88%EA%B3%A0%EA%B8%B0-%EA%B3%B5%EA%B5%AC%ED%8A%B9%EA%B0%80%EC%B5%9C%EB%8C%80-37/111/category/74/display/1/?utm_source=meta_teamketo_jijijix57_zero&utm_medium=meta_teamketo_jijijix57_zero&utm_campaign=meta_teamketo_jijijix57_zero&utm_content=meta_teamketo_jijijix57_zero,
,바이오컴,메타광고_바이오컴_지혜님공구_검사권릴스,https://biocom.kr/jejeloun_healthy,meta_biocom_jejelounreels_kit,meta_biocom_jejelounreels_kit,meta_biocom_jejelounreels_kit,meta_biocom_jejelounreels_kit,,https://biocom.kr/jejeloun_healthy?utm_source=meta_biocom_jejelounreels_kit&utm_medium=meta_biocom_jejelounreels_kit&utm_campaign=meta_biocom_jejelounreels_kit&utm_content=meta_biocom_jejelounreels_kit,
250319,바이오컴,3/19 사전예약 CRM (바이오밸런스) 버튼,https://biocom.kr/shop_view/?idx=97,BB_adreser_319,BB_adreser_319,BB_adreser_319,BB_adreser_319,,https://biocom.kr/shop_view/?idx=97&utm_source=bb_adreser_319&utm_medium=bb_adreser_319&utm_campaign=BB_adreser_319&utm_content=BB_adreser_319,
,,3/19 사전예약 CRM (뉴로마스터) 버튼,https://biocom.kr/shop_view/?idx=198,NM_adreser_319,NM_adreser_319,NM_adreser_319,NM_adreser_319,,https://biocom.kr/shop_view/?idx=198&utm_source=nm_adreser_319&utm_medium=nm_adreser_319&utm_campaign=NM_adreser_319&utm_content=NM_adreser_319,
250320,바이오컴,메타광고_바이오컴_지혜님공구2_검사권릴스,https://biocom.kr/jejeloun_healthy,meta_biocom_jejelounreels2_kit,meta_biocom_jejelounreels2_kit,meta_biocom_jejelounreels2_kit,meta_biocom_jejelounreels2_kit,,https://biocom.kr/jejeloun_healthy?utm_source=meta_biocom_jejelounreels2_kit&utm_medium=meta_biocom_jejelounreels2_kit&utm_campaign=meta_biocom_jejelounreels2_kit&utm_content=meta_biocom_jejelounreels2_kit,
,펫,강아지의날 기념 _댕냥이 건강케어 55% 이벤트 crm1,https://www.biocompet.kr/mineraltest/?idx=1,2025_03_petevent_imweb_crm1,2025_03_petevent_imweb_crm1,2025_03_petevent_imweb_crm1,2025_03_petevent_imweb_crm1,,https://www.biocompet.kr/mineraltest/?idx=1&utm_source=2025_03_petevent_imweb_crm1&utm_medium=2025_03_petevent_imweb_crm1&utm_campaign=2025_03_petevent_imweb_crm1&utm_content=2025_03_petevent_imweb_crm1,
,,강아지의날 기념 _댕냥이 건강케어 55% 이벤트 crm2,https://www.biocompet.kr/Reviews/?q=YToxOntzOjEyOiJrZXl3b3JkX3R5cGUiO3M6MzoiYWxsIjt9&only_photo=Y,2025_03_petevent_imweb_crm2,2025_03_petevent_imweb_crm2,2025_03_petevent_imweb_crm2,2025_03_petevent_imweb_crm2,,https://www.biocompet.kr/Reviews/?q=YToxOntzOjEyOiJrZXl3b3JkX3R5cGUiO3M6MzoiYWxsIjt9&only_photo=Y&utm_source=2025_03_petevent_imweb_crm2&utm_medium=2025_03_petevent_imweb_crm2&utm_campaign=2025_03_petevent_imweb_crm2&utm_content=2025_03_petevent_imweb_crm2,
,더클린커피,메타광고_더클린커피_지혜님공구_더클린커피게시글,https://thecleancoffee.com/jejeloun_healthy,meta_thecleancoffee_jejelounpost_coffee,meta_thecleancoffee_jejelounpost_coffee,meta_thecleancoffee_jejelounpost_coffee,meta_thecleancoffee_jejelounpost_coffee,,https://thecleancoffee.com/jejeloun_healthy?utm_source=meta_thecleancoffee_jejelounpost_coffee&utm_medium=meta_thecleancoffee_jejelounpost_coffee&utm_campaign=meta_thecleancoffee_jejelounpost_coffee&utm_content=meta_thecleancoffee_jejelounpost_coffee,
,바이오컴펫,메타광고_강아지의 날 이벤트_퓨어마그프로 1(말풍선이두),https://biocompet.kr/puremgpro/?idx=11,meta_dogday_pure_think1,meta_dogday_pure_think1,meta_dogday_pure_think1,meta_dogday_pure_think1,,https://biocompet.kr/puremgpro/?idx=11&utm_source=meta_dogday_pure_think1&utm_medium=meta_dogday_pure_think1&utm_campaign=meta_dogday_pure_think1&utm_content=meta_dogday_pure_think1,
,,메타광고_강아지의 날 이벤트_퓨어마그프로2 (영양제이두),https://biocompet.kr/puremgpro/?idx=11,meta_dogday_pure_vlog,meta_dogday_pure_vlog,meta_dogday_pure_vlog,meta_dogday_pure_vlog,,https://biocompet.kr/puremgpro/?idx=11&utm_source=meta_dogday_pure_vlog&utm_medium=meta_dogday_pure_vlog&utm_campaign=meta_dogday_pure_vlog&utm_content=meta_dogday_pure_vlog,
,,메타광고_강아지의 날 이벤트_영양검사 (설기),https://biocompet.kr/mineraltest/?idx=1,meta_dogday_petkit_sulgi,meta_dogday_petkit_sulgi,meta_dogday_petkit_sulgi,meta_dogday_petkit_sulgi,,https://biocompet.kr/mineraltest/?idx=1&utm_source=meta_dogday_petkit_sulgi&utm_medium=meta_dogday_petkit_sulgi&utm_campaign=meta_dogday_petkit_sulgi&utm_content=meta_dogday_petkit_sulgi,
,바이오컴,영데이즈_출시D-7 CRM_1건기식탭,https://www.biocom.kr/supplements,D7-young_imweb_crm1,D7-young_imweb_crm1,D7-young_imweb_crm1,D7-young_imweb_crm1,,https://www.biocom.kr/supplements?utm_source=d7-young_imweb_crm1&utm_medium=d7-young_imweb_crm1&utm_campaign=D7-young_imweb_crm1&utm_content=D7-young_imweb_crm1,
,,영데이즈_출시D-7 CRM_2_SNS,https://www.youtube.com/channel/UCnYYTlqmxROFredAoLTXnJg/community?lb=UgkxNJLB3vsf0JnqkPNaPmKPMpqBZlZiQteA,D7-young_imweb_crm2,D7-young_imweb_crm2,D7-young_imweb_crm2,D7-young_imweb_crm2,,https://www.youtube.com/channel/UCnYYTlqmxROFredAoLTXnJg/community?lb=UgkxNJLB3vsf0JnqkPNaPmKPMpqBZlZiQteA&utm_source=d7-young_imweb_crm2&utm_medium=d7-young_imweb_crm2&utm_campaign=D7-young_imweb_crm2&utm_content=D7-young_imweb_crm2,
250321,바이오컴펫,쓰레드_바이오컴펫_강아지의날이벤트_0321,https://biocompet.kr/mineraltest/?idx=1,threads_biocompet_dogdayevent_0321,threads_biocompet_dogdayevent_0321,threads_biocompet_dogdayevent_0321,threads_biocompet_dogdayevent_0321,,https://biocompet.kr/mineraltest/?idx=1&utm_source=threads_biocompet_dogdayevent_0321&utm_medium=threads_biocompet_dogdayevent_0321&utm_campaign=threads_biocompet_dogdayevent_0321&utm_content=threads_biocompet_dogdayevent_0321,
,,쓰레드_바이오컴펫_강아지의날이벤트_퓨어마그프로_0321,https://biocompet.kr/puremgpro/?idx=11,threads_biocompet_dogdayevent_pure_0321,threads_biocompet_dogdayevent_pure_0321,threads_biocompet_dogdayevent_pure_0321,threads_biocompet_dogdayevent_pure_0321,,https://biocompet.kr/puremgpro/?idx=11&utm_source=threads_biocompet_dogdayevent_pure_0321&utm_medium=threads_biocompet_dogdayevent_pure_0321&utm_campaign=threads_biocompet_dogdayevent_pure_0321&utm_content=threads_biocompet_dogdayevent_pure_0321,
250323,바이오컴,유튜브_SIBO영상_종합대사기능분석,https://biocom.kr/organicacid_store/?idx=259,youtube_SIBO_acid,youtube_SIBO_acid,youtube_SIBO_acid,youtube_SIBO_acid,,https://biocom.kr/organicacid_store/?idx=259&utm_source=youtube_sibo_acid&utm_medium=youtube_sibo_acid&utm_campaign=youtube_SIBO_acid&utm_content=youtube_SIBO_acid,
250324,바이오컴,메타광고_바이오컴_지혜님1공구종료_영양중금속릴스,https://biocom.kr/mineraltest_store/?idx=6,meta_biocom_jejelounreels1end_mineral,meta_biocom_jejelounreels1end_mineral,meta_biocom_jejelounreels1end_mineral,meta_biocom_jejelounreels1end_mineral,,https://biocom.kr/mineraltest_store/?idx=6&utm_source=meta_biocom_jejelounreels1end_mineral&utm_medium=meta_biocom_jejelounreels1end_mineral&utm_campaign=meta_biocom_jejelounreels1end_mineral&utm_content=meta_biocom_jejelounreels1end_mineral,
,,메타광고_바이오컴_지혜님2공구종료_지연성릴스,https://biocom.kr/igg_store/?idx=85,meta_biocom_jejelounreels2end_igg,meta_biocom_jejelounreels2end_igg,meta_biocom_jejelounreels2end_igg,meta_biocom_jejelounreels2end_igg,,https://biocom.kr/igg_store/?idx=85&utm_source=meta_biocom_jejelounreels2end_igg&utm_medium=meta_biocom_jejelounreels2end_igg&utm_campaign=meta_biocom_jejelounreels2end_igg&utm_content=meta_biocom_jejelounreels2end_igg,
,팀키토,메타광고_팀키토_막언니님공구종료_제로제육,https://smartstore.naver.com/teamketo/products/11519176491,meta_teamketo_jijijix57end_zero,meta_teamketo_jijijix57end_zero,meta_teamketo_jijijix57end_zero,meta_teamketo_jijijix57end_zero,,https://smartstore.naver.com/teamketo/products/11519176491?utm_source=meta_teamketo_jijijix57end_zero&utm_medium=meta_teamketo_jijijix57end_zero&utm_campaign=meta_teamketo_jijijix57end_zero&utm_content=meta_teamketo_jijijix57end_zero,
,바이오컴,메타광고_바이오컴_이서울님공구_지연성알러지,https://biocom.kr/leeseoul_blue,meta_biocom_leeseoulreels_igg,meta_biocom_leeseoulreels_igg,meta_biocom_leeseoulreels_igg,meta_biocom_leeseoulreels_igg,,https://biocom.kr/leeseoul_blue?utm_source=meta_biocom_leeseoulreels_igg&utm_medium=meta_biocom_leeseoulreels_igg&utm_campaign=meta_biocom_leeseoulreels_igg&utm_content=meta_biocom_leeseoulreels_igg,
250325,바이오컴,메타광고_바이오컴_뉴로마스터_사전예약_윤겸님영상,https://biocom.kr/1498095193/?idx=198,meta_biocom_nuro_preorder_teamketo,meta_biocom_nuro_preorder_teamketo,meta_biocom_nuro_preorder_teamketo,meta_biocom_nuro_preorder_teamketo,,https://biocom.kr/1498095193/?idx=198&utm_source=meta_biocom_nuro_preorder_teamketo&utm_medium=meta_biocom_nuro_preorder_teamketo&utm_campaign=meta_biocom_nuro_preorder_teamketo&utm_content=meta_biocom_nuro_preorder_teamketo,
,,메타광고_바이오컴_뉴로마스터_사전예약_통화상담,https://biocom.kr/1498095193/?idx=198,meta_biocom_nuro_preorder_call,meta_biocom_nuro_preorder_call,meta_biocom_nuro_preorder_call,meta_biocom_nuro_preorder_call,,https://biocom.kr/1498095193/?idx=198&utm_source=meta_biocom_nuro_preorder_call&utm_medium=meta_biocom_nuro_preorder_call&utm_campaign=meta_biocom_nuro_preorder_call&utm_content=meta_biocom_nuro_preorder_call,
,,메타광고_바이오컴_바이오밸런스_사전예약_브이로그 1,https://biocom.kr/shop_view/?idx=97,meta_biocom_biobalnce_preorder_vlog1,meta_biocom_biobalnce_preorder_vlog1,meta_biocom_biobalnce_preorder_vlog1,meta_biocom_biobalnce_preorder_vlog1,,https://biocom.kr/shop_view/?idx=97&utm_source=meta_biocom_biobalnce_preorder_vlog1&utm_medium=meta_biocom_biobalnce_preorder_vlog1&utm_campaign=meta_biocom_biobalnce_preorder_vlog1&utm_content=meta_biocom_biobalnce_preorder_vlog1,
,,메타광고_바이오컴_바이오밸런스_사전예약_브이로그 2,https://biocom.kr/shop_view/?idx=97,meta_biocom_biobalnce_preorder_vlog2,meta_biocom_biobalnce_preorder_vlog2,meta_biocom_biobalnce_preorder_vlog2,meta_biocom_biobalnce_preorder_vlog2,,https://biocom.kr/shop_view/?idx=97&utm_source=meta_biocom_biobalnce_preorder_vlog2&utm_medium=meta_biocom_biobalnce_preorder_vlog2&utm_campaign=meta_biocom_biobalnce_preorder_vlog2&utm_content=meta_biocom_biobalnce_preorder_vlog2,
,,메타광고_바이오컴_바이오밸런스_사전예약_브이로그 3,https://biocom.kr/shop_view/?idx=97,meta_biocom_biobalnce_preorder_vlog3,meta_biocom_biobalnce_preorder_vlog3,meta_biocom_biobalnce_preorder_vlog3,meta_biocom_biobalnce_preorder_vlog3,,https://biocom.kr/shop_view/?idx=97&utm_source=meta_biocom_biobalnce_preorder_vlog3&utm_medium=meta_biocom_biobalnce_preorder_vlog3&utm_campaign=meta_biocom_biobalnce_preorder_vlog3&utm_content=meta_biocom_biobalnce_preorder_vlog3,
,,메타광고_바이오컴_팀키토협업광고_SIBO영상_종합대사기능분석할인코드,https://biocom.kr/organicacid_store/?idx=259,meta_biocom_teamketo_sibo_acidsale,meta_biocom_teamketo_sibo_acidsale,meta_biocom_teamketo_sibo_acidsale,meta_biocom_teamketo_sibo_acidsale,,https://biocom.kr/organicacid_store/?idx=259&utm_source=meta_biocom_teamketo_sibo_acidsale&utm_medium=meta_biocom_teamketo_sibo_acidsale&utm_campaign=meta_biocom_teamketo_sibo_acidsale&utm_content=meta_biocom_teamketo_sibo_acidsale,
,팀키토,네이버tv_팀키토_종대사할인코드,https://biocom.kr/organicacid_store/?idx=259,navertv_teamketo_acidsale,navertv_teamketo_acidsale,navertv_teamketo_acidsale,navertv_teamketo_acidsale,,https://biocom.kr/organicacid_store/?idx=259&utm_source=navertv_teamketo_acidsale&utm_medium=navertv_teamketo_acidsale&utm_campaign=navertv_teamketo_acidsale&utm_content=navertv_teamketo_acidsale,
,팀키토,인스타그램_팀키토_종대사할인코드_프로필링크,https://biocom.kr/organicacid_store/?idx=259,instagram_teamketo_acidsale_profile,instagram_teamketo_acidsale_profile,instagram_teamketo_acidsale_profile,instagram_teamketo_acidsale_profile,,https://biocom.kr/organicacid_store/?idx=259&utm_source=instagram_teamketo_acidsale_profile&utm_medium=instagram_teamketo_acidsale_profile&utm_campaign=instagram_teamketo_acidsale_profile&utm_content=instagram_teamketo_acidsale_profile,
,바이오컴펫,메타광고_바이오컴펫_강아지의날이벤트소구_펫영양검사_직장인,https://biocompet.kr/mineraltest/?idx=1,meta_biocompet_dogday_kit_worker,meta_biocompet_dogday_kit_worker,meta_biocompet_dogday_kit_worker,meta_biocompet_dogday_kit_worker,,https://biocompet.kr/mineraltest/?idx=1&utm_source=meta_biocompet_dogday_kit_worker&utm_medium=meta_biocompet_dogday_kit_worker&utm_campaign=meta_biocompet_dogday_kit_worker&utm_content=meta_biocompet_dogday_kit_worker,
,,메타광고_바이오컴펫_강아지의날이벤트소구_펫영양검사_고양이,https://biocompet.kr/mineraltest/?idx=1,meta_biocompet_dogday_kit_cat,meta_biocompet_dogday_kit_cat,meta_biocompet_dogday_kit_cat,meta_biocompet_dogday_kit_cat,,https://biocompet.kr/mineraltest/?idx=1&utm_source=meta_biocompet_dogday_kit_cat&utm_medium=meta_biocompet_dogday_kit_cat&utm_campaign=meta_biocompet_dogday_kit_cat&utm_content=meta_biocompet_dogday_kit_cat,
,,메타광고_바이오컴펫_강아지의날이벤트소구_퓨어마그프로_슬개골,https://biocompet.kr/puremgpro/?idx=11,meta_biocompet_dogday_pure_kneecap,meta_biocompet_dogday_pure_kneecap,meta_biocompet_dogday_pure_kneecap,meta_biocompet_dogday_pure_kneecap,,https://biocompet.kr/puremgpro/?idx=11&utm_source=meta_biocompet_dogday_pure_kneecap&utm_medium=meta_biocompet_dogday_pure_kneecap&utm_campaign=meta_biocompet_dogday_pure_kneecap&utm_content=meta_biocompet_dogday_pure_kneecap,
,,메타광고_바이오컴펫_강아지의날이벤트소구_퓨어마그프로_심장병,https://biocompet.kr/puremgpro/?idx=11,meta_biocompet_dogday_pure_heart,meta_biocompet_dogday_pure_heart,meta_biocompet_dogday_pure_heart,meta_biocompet_dogday_pure_heart,,https://biocompet.kr/puremgpro/?idx=11&utm_source=meta_biocompet_dogday_pure_heart&utm_medium=meta_biocompet_dogday_pure_heart&utm_campaign=meta_biocompet_dogday_pure_heart&utm_content=meta_biocompet_dogday_pure_heart,
250326,바이오컴,메타광고_바이오컴_이서울님공구(게시글)_지연성알러지,https://biocom.kr/leeseoul_blue,meta_biocom_leeseoulpost_igg,meta_biocom_leeseoulpost_igg,meta_biocom_leeseoulpost_igg,meta_biocom_leeseoulpost_igg,,https://biocom.kr/leeseoul_blue?utm_source=meta_biocom_leeseoulpost_igg&utm_medium=meta_biocom_leeseoulpost_igg&utm_campaign=meta_biocom_leeseoulpost_igg&utm_content=meta_biocom_leeseoulpost_igg,
,팀키토,메타광고_팀키토_백수정님공구(릴스)_제로제육,https://m.teamketo.net/product/%ED%8C%80%ED%82%A4%ED%86%A0x%EB%B0%B1%EC%88%98%EC%A0%95-%EB%AC%B4%EC%84%A4%ED%83%95-%EC%A0%9C%EC%9C%A1%EB%B3%B6%EC%9D%8C%EA%B0%84%EC%9E%A5%EB%B6%88%EA%B3%A0%EA%B8%B0-%EA%B3%B5%EA%B5%AC%ED%8A%B9%EA%B0%80%EC%B5%9C%EB%8C%80-37/112/category/74/display/1,meta_teamketo_soojung_zero,meta_teamketo_soojung_zero,meta_teamketo_soojung_zero,meta_teamketo_soojung_zero,,https://m.teamketo.net/product/%ED%8C%80%ED%82%A4%ED%86%A0x%EB%B0%B1%EC%88%98%EC%A0%95-%EB%AC%B4%EC%84%A4%ED%83%95-%EC%A0%9C%EC%9C%A1%EB%B3%B6%EC%9D%8C%EA%B0%84%EC%9E%A5%EB%B6%88%EA%B3%A0%EA%B8%B0-%EA%B3%B5%EA%B5%AC%ED%8A%B9%EA%B0%80%EC%B5%9C%EB%8C%80-37/112/category/74/display/1?utm_source=meta_teamketo_soojung_zero&utm_medium=meta_teamketo_soojung_zero&utm_campaign=meta_teamketo_soojung_zero&utm_content=meta_teamketo_soojung_zero,
,,메타광고_팀키토_백수정님공구(릴스2)_제로제육,https://m.teamketo.net/product/%ED%8C%80%ED%82%A4%ED%86%A0x%EB%B0%B1%EC%88%98%EC%A0%95-%EB%AC%B4%EC%84%A4%ED%83%95-%EC%A0%9C%EC%9C%A1%EB%B3%B6%EC%9D%8C%EA%B0%84%EC%9E%A5%EB%B6%88%EA%B3%A0%EA%B8%B0-%EA%B3%B5%EA%B5%AC%ED%8A%B9%EA%B0%80%EC%B5%9C%EB%8C%80-37/112/category/74/display/1,meta_teamketo_soojung2_zero,meta_teamketo_soojung2_zero,meta_teamketo_soojung2_zero,meta_teamketo_soojung2_zero,,https://m.teamketo.net/product/%ED%8C%80%ED%82%A4%ED%86%A0x%EB%B0%B1%EC%88%98%EC%A0%95-%EB%AC%B4%EC%84%A4%ED%83%95-%EC%A0%9C%EC%9C%A1%EB%B3%B6%EC%9D%8C%EA%B0%84%EC%9E%A5%EB%B6%88%EA%B3%A0%EA%B8%B0-%EA%B3%B5%EA%B5%AC%ED%8A%B9%EA%B0%80%EC%B5%9C%EB%8C%80-37/112/category/74/display/1?utm_source=meta_teamketo_soojung2_zero&utm_medium=meta_teamketo_soojung2_zero&utm_campaign=meta_teamketo_soojung2_zero&utm_content=meta_teamketo_soojung2_zero,
,,메타광고_팀키토_백수정님공구(릴스3)_제로제육,https://m.teamketo.net/product/%ED%8C%80%ED%82%A4%ED%86%A0x%EB%B0%B1%EC%88%98%EC%A0%95-%EB%AC%B4%EC%84%A4%ED%83%95-%EC%A0%9C%EC%9C%A1%EB%B3%B6%EC%9D%8C%EA%B0%84%EC%9E%A5%EB%B6%88%EA%B3%A0%EA%B8%B0-%EA%B3%B5%EA%B5%AC%ED%8A%B9%EA%B0%80%EC%B5%9C%EB%8C%80-37/112/category/74/display/1,meta_teamketo_soojung3_zero,meta_teamketo_soojung3_zero,meta_teamketo_soojung3_zero,meta_teamketo_soojung3_zero,,https://m.teamketo.net/product/%ED%8C%80%ED%82%A4%ED%86%A0x%EB%B0%B1%EC%88%98%EC%A0%95-%EB%AC%B4%EC%84%A4%ED%83%95-%EC%A0%9C%EC%9C%A1%EB%B3%B6%EC%9D%8C%EA%B0%84%EC%9E%A5%EB%B6%88%EA%B3%A0%EA%B8%B0-%EA%B3%B5%EA%B5%AC%ED%8A%B9%EA%B0%80%EC%B5%9C%EB%8C%80-37/112/category/74/display/1?utm_source=meta_teamketo_soojung3_zero&utm_medium=meta_teamketo_soojung3_zero&utm_campaign=meta_teamketo_soojung3_zero&utm_content=meta_teamketo_soojung3_zero,
250326,바이오컴,네이버블로그_수현블로그_음식물알러지검사,https://biocom.kr/igg_store/?idx=85,naver_blog_camoyun_organicacid3,naver_blog_camoyun_organicacid3,naver_blog_camoyun_organicacid3,naver_blog_camoyun_organicacid3,,https://biocom.kr/igg_store/?idx=85&utm_source=naver_blog_camoyun_organicacid3&utm_medium=naver_blog_camoyun_organicacid3&utm_campaign=naver_blog_camoyun_organicacid3&utm_content=naver_blog_camoyun_organicacid3,
,,네이버블로그_연아블로그_다이어트검사(종대사),https://biocom.kr/organicacid_store/?idx=259,naver_blog_yeonablog_dietacid,naver_blog_yeonablog_dietacid,naver_blog_yeonablog_dietacid,naver_blog_yeonablog_dietacid,,https://biocom.kr/organicacid_store/?idx=259&utm_source=naver_blog_yeonablog_dietacid&utm_medium=naver_blog_yeonablog_dietacid&utm_campaign=naver_blog_yeonablog_dietacid&utm_content=naver_blog_yeonablog_dietacid,
250327,팀키토,메타광고_팀키토_백수정님공구(릴스4)_제로제육,https://m.teamketo.net/product/%ED%8C%80%ED%82%A4%ED%86%A0x%EB%B0%B1%EC%88%98%EC%A0%95-%EB%AC%B4%EC%84%A4%ED%83%95-%EC%A0%9C%EC%9C%A1%EB%B3%B6%EC%9D%8C%EA%B0%84%EC%9E%A5%EB%B6%88%EA%B3%A0%EA%B8%B0-%EA%B3%B5%EA%B5%AC%ED%8A%B9%EA%B0%80%EC%B5%9C%EB%8C%80-37/112/category/74/display/1,meta_teamketo_soojung4_zero,meta_teamketo_soojung4_zero,meta_teamketo_soojung4_zero,meta_teamketo_soojung4_zero,,https://m.teamketo.net/product/%ED%8C%80%ED%82%A4%ED%86%A0x%EB%B0%B1%EC%88%98%EC%A0%95-%EB%AC%B4%EC%84%A4%ED%83%95-%EC%A0%9C%EC%9C%A1%EB%B3%B6%EC%9D%8C%EA%B0%84%EC%9E%A5%EB%B6%88%EA%B3%A0%EA%B8%B0-%EA%B3%B5%EA%B5%AC%ED%8A%B9%EA%B0%80%EC%B5%9C%EB%8C%80-37/112/category/74/display/1?utm_source=meta_teamketo_soojung4_zero&utm_medium=meta_teamketo_soojung4_zero&utm_campaign=meta_teamketo_soojung4_zero&utm_content=meta_teamketo_soojung4_zero,
,바이오컴,메타광고_바이오컴_이서울님공구(릴스2)_지연성알러지,https://biocom.kr/leeseoul_blue,meta_biocom_leeseoulreels2_igg,meta_biocom_leeseoulreels2_igg,meta_biocom_leeseoulreels2_igg,meta_biocom_leeseoulreels2_igg,,https://biocom.kr/leeseoul_blue?utm_source=meta_biocom_leeseoulreels2_igg&utm_medium=meta_biocom_leeseoulreels2_igg&utm_campaign=meta_biocom_leeseoulreels2_igg&utm_content=meta_biocom_leeseoulreels2_igg,
